event_name,block_number,txhash,log_index,timestamp,_balance,_blackListedUser,maxFee,newAddress,amount,_user,feeBasisPoints,contract_address,msg.sender
DestroyedBlackFunds,10907239,0x8df8f2ca87c2b0154b0108650221f1c7028a11402aba602ee8de89eb9d4f2cfc,155,2020-09-21T17:42:18,4997145481.0,0xfd846Ce81F9566e34790946078221c93F777A419,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,10907241,0x7c8f2917624eda6a2d2e1bb3f9be5944128d83752886d9711ffc25d644abcc24,91,2020-09-21T17:42:57,9990000000.0,0x729191805F6BBE845DE6e3e4a554c40111bc6c26,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,10907246,0xedb9ffcbcefe6cbbc6217b5eb189d4726d67810f9ed487bd023b8cf7210df544,24,2020-09-21T17:43:52,4960000000.0,0x1b0b7607bC9df784F707C82E84410D7dfaE3D006,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,10933035,0xaa6fc48854c20438cc4416dcebd9c7a7cd4521747d70892c9f13c62538487d86,5,2020-09-25T17:04:41,,,,,,0x2d8e135B4bd81e8A1d04eFA19D9485d2eb12FcF3,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,10933429,0xafda0032bf9d78d661265cef910ec7e39331eaf5899539a51733c9eeaeceb6b5,2,2020-09-25T18:31:39,,,,,,0xcFDC3640E0fEEDA6E4900a487a897Aea8DF6A3A2,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
AddedBlackList,10937140,0xde9481cc661b6dee7257bd4f4c876627120c8473320e857d102de91adeb0f1a2,1,2020-09-26T08:20:58,,,,,,0xeB31973E0FeBF3e3D7058234a5eBbAe1aB4B8c23,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
AddedBlackList,10965295,0x396d520b52bbb7b3818bf02f47456515658d87992dc4c21d0a4ff4fdff2c1ed1,6,2020-09-30T18:16:51,,,,,,0xb323a404A1b391B8072bA86B5746f9cC862B21Cd,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,10965298,0xf9be73921e1574e75f4ebb80a303d993db2cd408f2392c955b8f91f48cad674c,1,2020-09-30T18:17:30,,,,,,0xB3282c5CaEFB26C24E462E828eA977d8DFE9EFFB,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,10965302,0x322a2a125fd8924ddd09bfd8be5cc61dd9868c2d6bae5f24782ba02e2ee91689,10,2020-09-30T18:18:44,,,,,,0xa3BeD4E1c75D00fa6f4E5E6922DB7261B5E9AcD2,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,10965304,0x92ba165015a5172e4c01dcf08966e4a4afe249d03e1852e6105837034d9d4062,1,2020-09-30T18:19:11,,,,,,0xa0246c9032bC3A600820415aE600c6388619A14D,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,10965307,0xb4e530f8ad9c55550524216a5128cd3a05e13da3a887605eb87a7043417d00c1,12,2020-09-30T18:19:50,,,,,,0x1E18821E69B9FAA8e6e75DFFe54E7E25754beDa0,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,10965287,0x661b4dd25d675301540fdec8d2acddb8ebf0171f3fb6f65f3fbf370db3310ec1,6,2020-09-30T18:15:35,279280351886.0,0xdAC17F958D2ee523a2206206994597C13D831ec7,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,10965288,0x268da0e285fb764c04eb7d67dec2c8d10e18122fa2233052588115479c791d5f,1,2020-09-30T18:15:41,9990000000.0,0x729191805F6BBE845DE6e3e4a554c40111bc6c26,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,10965290,0x4ad0d085560ec51f75dfc6fd2d1ff790f32b8d01e2c89ac0e2811df6d8928eba,6,2020-09-30T18:16:15,4997145481.0,0xfd846Ce81F9566e34790946078221c93F777A419,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,10965294,0x4fb0d5936ea66ea6ab4e2bb7e2ab1e41ff5334388d267ff75c8ef03d809b734a,6,2020-09-30T18:16:38,4960000000.0,0x1b0b7607bC9df784F707C82E84410D7dfaE3D006,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,10965309,0x78345397f8e8bedc13d8e1eba8a019f3da47ebf96ff7754e63fde1b7eeff7537,1,2020-09-30T18:20:13,,,,,,0xF275D07C3db7e14711290AA4c63CDCe17DB7bFA9,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,10965310,0x804c31f17ba79d82120e2bea6613463e754ad2bc4cbf6a61c086c60dcac29903,1,2020-09-30T18:20:38,,,,,,0x668DbF100635f593A3847c0bDaF21f0a09380188,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,10965311,0xdab346088fd487581c0a0e08e51a22b5930670f0940f637b2c5e04d54b673d1e,1,2020-09-30T18:20:49,,,,,,0xDA3145d0A373712E036106FC1fa34b1014807e68,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,10965313,0x2bad00af1c9c5306d7bab880931f5f51c631a286a39e9b5c7245fbd8ff5af072,1,2020-09-30T18:21:12,,,,,,0x0000000000000000880620000000203571704007,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,10965314,0x04470123a91330ddd7ccd4c6dd3514143df19808e48534dbed4ddba58afdde72,6,2020-09-30T18:21:21,,,,,,0x2cedFa2a7f5e1102830B81759b95353c08973386,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,10965334,0xd85bfca6afeb50813d41a4a844b1a66843d20e3a7ea5d98c69aedc5df68d0f25,1,2020-09-30T18:25:07,,,,,,0x3E9BC21C9b189C09dF3eF1B824798658d5011937,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,10965335,0x4f53ac2d7a3569b640b3cd325349be9df88451f56f538280afa345de5ecf90b3,5,2020-09-30T18:25:14,9000000000.0,0xb323a404A1b391B8072bA86B5746f9cC862B21Cd,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,10965337,0x4f010767fa72c6ddf7f4f10d5060a55fa2f135005e53b518fbdda4148046c5c6,1,2020-09-30T18:26:11,20000000123.0,0xB3282c5CaEFB26C24E462E828eA977d8DFE9EFFB,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,10965339,0xa30ac5df9c5e52d8db74574b8333cfeabaab77d74e7d727020dfa6b7e570a881,12,2020-09-30T18:26:20,5000000000.0,0xa3BeD4E1c75D00fa6f4E5E6922DB7261B5E9AcD2,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,10965345,0xf51b99c839a7ea2127e8c2c3f2064fb893bc5a35ce2fc71fccc76e424be91384,12,2020-09-30T18:27:03,22500627301.0,0xa0246c9032bC3A600820415aE600c6388619A14D,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,10965598,0x886b2797d1d229605073c7c66bb3fe96fb61a642a16693a7149cef06e44c27ed,1,2020-09-30T19:23:08,,,,,,0x3F382DbD960E3a9bbCeaE22651E88158d2791550,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,10965603,0x317a06c1691f0649ff54d99b0b5183c4fcdf70abeb3d93ba37a9093324225009,1,2020-09-30T19:23:38,,,,,,0x0128E4FcCf5EF86b030b28f0a8A029A3c5397a94,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,10965561,0x46f820c3af1453418d1107e9a05c20a740f0f9297eefeb66ad70678ddb0c717b,5,2020-09-30T19:15:45,82162090807.0,0x1E18821E69B9FAA8e6e75DFFe54E7E25754beDa0,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,10965568,0x3398ad2545f6eb435454aef99098943ede1f10d484d074fa55e14cc6c8fcaacd,1,2020-09-30T19:16:56,26865363200.0,0x668DbF100635f593A3847c0bDaF21f0a09380188,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,10965571,0x4a692aa5d89439cdd898ebe0e6f500343028bede021137542e9e0d5c61ac223b,22,2020-09-30T19:17:19,2314118029.0,0xDA3145d0A373712E036106FC1fa34b1014807e68,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,10965586,0xe2011cc2cc31fdddc6e7fe711bca47f239abbcd3d80fa0599e77e48ce1b0e7a5,1,2020-09-30T19:20:54,129877000000.0,0x0000000000000000880620000000203571704007,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,10965586,0xffa6ec026a34989ad2e4e8ee456f181afe4d2e27ab705a319be133842db5a14f,4,2020-09-30T19:20:54,7706275800.0,0x2cedFa2a7f5e1102830B81759b95353c08973386,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,10965596,0x471318b8d9ee5c02e4260995107ad63958cc7c44a3e578e0c6c241ba238da64e,1,2020-09-30T19:22:52,1500998408.0,0x3E9BC21C9b189C09dF3eF1B824798658d5011937,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,10965601,0xf0b60d758d36847ff676d176e308dc436329514fe99d9ef0a66c9919365b67ef,1,2020-09-30T19:23:27,2842000000.0,0x3F382DbD960E3a9bbCeaE22651E88158d2791550,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,10965605,0x70b7e1052c3a1b604c2258a2f1cb5aa1ee43d565da0d538db0cfd8240e6eb81d,7,2020-09-30T19:24:14,22353000000.0,0x0128E4FcCf5EF86b030b28f0a8A029A3c5397a94,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,10965633,0x2516977f1b4712ee7d8457a8cda7383e40db000baf85b56dc7b71002e946209a,11,2020-09-30T19:28:21,2043000000.0,0xF275D07C3db7e14711290AA4c63CDCe17DB7bFA9,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
Issue,10968665,0x255a5430cbd385faf7d90175fe24fce7815b204fdd623657187b570b9987da13,1,2020-10-01T06:48:46,,,,,150000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
AddedBlackList,11010136,0x45873aae84306244ae29b9225e1391bfa5d08b9271d7b754a2b03b32ef4463d5,12,2020-10-07T18:16:35,,,,,,0x56d811088235F11C8920698a204A5010a788f4b3,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
DestroyedBlackFunds,11010145,0x56e62b512fc1c6e72c6fd58b76959d64ed93981500dbac92c4cfe96c8bc6b732,5,2020-10-07T18:18:00,2867935798.0,0x56d811088235F11C8920698a204A5010a788f4b3,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
AddedBlackList,11010191,0x261b5256b3ef108be3823cad6a471f11c56036dd04a8a6a2c297743f7d3531f4,24,2020-10-07T18:28:30,,,,,,0xf8C3527CC04340b208C854E985240c02F7B7793f,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
DestroyedBlackFunds,11010194,0xbfb9d43b9dea6a5c0d37659372c6f2ef5ade06836a7227365846d4be0711c7f2,31,2020-10-07T18:30:23,5588164843.0,0xf8C3527CC04340b208C854E985240c02F7B7793f,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
Issue,11105094,0xc1fc62b61d04d2e741fcf64731db6095133b1a10be40f83240215852b45095e0,15,2020-10-22T09:08:22,,,,,150000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
AddedBlackList,11132880,0xc64edc677d3356116a7adf73d55891e7031f6f87f8f51a2b2cf0819edc418a47,106,2020-10-26T15:37:42,,,,,,0x0199F775670C4f767319f8Dd1646Ba7C617E4063,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132893,0x1e4190249873519726b9a275ffab5c560e5c02dc58289ddd33501a9d34d6a5fd,80,2020-10-26T15:42:30,,,,,,0x05594DF248cB01F8046aba8A37D744b99aCB6D9f,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132905,0xa3dee927f4aa04147804a9f44cc3b4f84d71268add005de49adb9faf5a6d3626,116,2020-10-26T15:44:31,,,,,,0x0E1f5F828f7c66631728658cB4CBD966700AcF6D,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132910,0x9805c1a2f937bbe6c2d2256ddacc069099c271bcb7d9bf1be3f53b70655cb685,50,2020-10-26T15:46:28,,,,,,0x18bc757cAa7658995C40dC7542254613ab2580f6,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132914,0x4cd6f7136b28d65bf2cda061a9ab02e667e2632ea9495bacc628fc3cca0ba84d,56,2020-10-26T15:46:49,,,,,,0x18fAe44d01A92edE3362D321Ad435e3876767EDd,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132918,0xc68cbf2153a19e691f2687b71ec69d8a69bf9d4a5869edcec329f0c2adb03f73,234,2020-10-26T15:47:46,,,,,,0x1F36ECbd76F05f631a98932195a19b4b0494949E,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132920,0x6f82d8d46268b84220b869c46adff42daf4b989cf1b14de20aa866896e9884f5,138,2020-10-26T15:48:28,,,,,,0x242D65529F330751baf13120a0CF5faCe08CA9cA,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132925,0x0ee00dd612a6ad29d5ff016ef32976472daa0fffc8b3cb225dc44ba0f87db60b,14,2020-10-26T15:49:29,,,,,,0x25d33526dEEd7Ef7fbF280E0AE64fFa2885797A2,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132927,0x189c2b7c2bbccb3ee57b6549bd4a63ae26def34052bccb54403872ec9514549f,61,2020-10-26T15:49:40,,,,,,0x2609BFda99430fE5b62b17AfD91c62aB1A843ca9,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132928,0x7701308ee2ad4499492957517a3c8481be3b83d762fb99b7e36b5d0874b3d414,106,2020-10-26T15:49:50,,,,,,0x27889548C9d767e48e45B2F07EF3CF1fAa5B2A97,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132931,0x0f542406989cbd26615b91f3c5eca0652252382fbf3c458c5164c1e6ba60b6fc,342,2020-10-26T15:50:12,,,,,,0x291Bc570AAc1E90a0C5230FBfb3f97274c111273,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132932,0x741bbc7ee7ef244d91cb12348e85619553f1b8466d0121f939c150a3c38e781e,288,2020-10-26T15:50:38,,,,,,0x296ab0Cd87840DB642a05522306F679C77F9BBC1,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132933,0x4c642578d0f5ba387ab3a7cbd787839aaf813b9746fb34e611baf429f0dc5a1f,103,2020-10-26T15:51:15,,,,,,0x29E7e2ccAD6cd025A9b03FEDCdD344eEBa19cF76,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132934,0x448cfcf16f20fd85c0fdaa468f4e1655bbc347708259d4cdd1908fcf9c8c51ba,135,2020-10-26T15:51:27,,,,,,0x2B19d941d6a639aB9a3A70555C34CbBa47a52076,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132936,0x16701d1ab0c42b0434d22be76993ea8beec1321715605ea3176c87a8c7fb586d,307,2020-10-26T15:52:32,,,,,,0x2C6ce190452c43f6387929D3802b23E3d43270f3,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132940,0xc87573246cdf24e90b84fcabd9d911ba9ceb9432c511319358c87e7dd44cc62a,98,2020-10-26T15:53:23,,,,,,0x2C77621324BE3bFeefdC5e25204Af6DB88FF798a,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132943,0x21b1b0c3b12f69048c21ae70465b1f45e02b8dcc3fac0ea9d588fa5ceaaaffc2,91,2020-10-26T15:53:47,,,,,,0x2d43B14eD6c61389fd0b398B73C6782231DFf73A,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132949,0x8c0969614377fa73e46d3f105a79d092c6c7a07e5d05ceaa0e5872c5e439046c,100,2020-10-26T15:54:22,,,,,,0x2e2b305CfD35AB22A767b67A8Bf5dCEb75C8dC7D,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132951,0xdecae032bcde49536e08d257a9ade2230179db3c17cfd20297a976c0bebdf925,52,2020-10-26T15:54:37,,,,,,0x32a895bae7aa91Ee5E423d756eb36B29B1d45785,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132952,0x68f40c8b3661d9482a529176ca5a46c602f1fadfa866b7ac95f3410e9cc23fb4,93,2020-10-26T15:54:46,,,,,,0x37B9A0E18BF70b009b757C49857b5299745a63a0,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132954,0xd636dda087b9c9bfce3674fd35b20ce69cd36a348a049267ebada65a271d0f6d,249,2020-10-26T15:55:24,,,,,,0x37cD869582DDcc9DB0ceE5C587105CB597a9a76b,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132956,0xd612e28848a10b0a342bf807e9e256796e8cdba9c0ca382cef72699c777373db,56,2020-10-26T15:56:21,,,,,,0x37e77753FB405ece1164b7179ca4800c99f5C7d8,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132958,0x17f4380e78e43604df55cd6da1c81ae6f25548268dc61e06288b507625e8301b,122,2020-10-26T15:56:26,,,,,,0x3B2a153A99F1855d8aefE2C925C796eEB0b78D60,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132960,0x6f37977054f36f4c4416a5845a327161736124302add22edd7ae3ef478be4b88,118,2020-10-26T15:57:01,,,,,,0x3E732383dE30E25Ab0cafbE05bc3aaB0eeF86129,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132963,0xd048dabde927a68113f7e7324937086517e9caef55395b9854d59b368da45b53,101,2020-10-26T15:57:34,,,,,,0x417d46b12ebfB45cdf3403E99a760798dB3737FD,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132965,0x6ddd91455fcfdd5f1b82fc1b613d5484e60c843b0a8762ca4d6d0729df8e7d4e,51,2020-10-26T15:58:02,,,,,,0x42b07Bd8c55Bfe4D20C4be2d62bc2C0D905EF9e7,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132970,0x127c9c904ca178a5230da25d228a5eaecd732f7ee0d912107dd210ee46023f13,105,2020-10-26T15:58:29,,,,,,0x44281FE195402Ed29C8067eF107c1DD4b6fBEfB2,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132971,0x007c19472741442bf3375cca2b7106f6f9f80592976e50d3e287df6e0dc233ff,114,2020-10-26T15:58:46,,,,,,0x45412c2a74ff5A3A282e49Fc163E4d8C72e25D1F,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132974,0x22c98b148a897e9540696234209e1e061fb37805bbd02772eeaa661b1b8f6276,8,2020-10-26T15:59:16,,,,,,0x47409050F0ced07AaC3dAe0c48aa6Fe8Db63455d,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132976,0x7bd58988cf7d2560c942758d05980c9643738241c8dade252f7a683ee6483178,49,2020-10-26T15:59:24,,,,,,0x4812042a9Fdf864ffD80D298628b23a3Cc4f8988,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132977,0x29ecb21e126ea61f531fc6383cbc8c7b66efb93dce7e7c5800d042f99e16cac4,71,2020-10-26T15:59:32,,,,,,0x4933038D1AB1E8d042c3944Fee2C2d4CB2B02fCF,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132980,0xfc40b1a13bc7b62a0e8220254eb3d363137fa5bf4dd9de58a5a16243aefe7901,45,2020-10-26T15:59:57,,,,,,0x4DEbaFeA523Bd94DbE030836E1DD3B6e64A79eA7,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132982,0xed971ef2f595d3af7e9a90a8c4d3c98b00e96292958a5a2379c721d0a451a3da,119,2020-10-26T16:00:27,,,,,,0x51D0D3A1912263bdf3B103ad13B6b03598C5680D,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132983,0xa9826dccb345bb2d84e78040ae8522cd22cbfc6e90b873e8beb2c437c4ecb388,155,2020-10-26T16:00:41,,,,,,0x5357cA709f0469c4a4de562D96CfEC65E87e7E8D,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132984,0x21552e9fc5aa1e0839c53b576d94d909759d594474d06221c600c8b13a18508b,168,2020-10-26T16:01:02,,,,,,0x5435EE8414D495D6eB15C79f5B10eD5F6684F448,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132985,0x4e4a82ff9f8978ca3184a91cb7824ede8d303dc3bf7120bc1cd7f612a15e825b,156,2020-10-26T16:01:18,,,,,,0x58F2F452B5500A95e92B1C8B8Ca44e996712606d,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132989,0x67b62074c6b38095ac81cf9a0388a1b41cbbf6ce0ed9b8e1a8a832ff516a9a60,327,2020-10-26T16:01:42,,,,,,0x5AAace475669EF0Be27b241ee7eceB74eA5E36b7,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132993,0xfaf1a3b662886c0c346afee3f1be7b1181e16dada4d67ae8f4ba0913cd642932,219,2020-10-26T16:02:39,,,,,,0x5DeF1f2F8Aa773fB92eC5028EbBDd33edAc6e850,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132996,0x16122aba7cd03c8e867ccf28276cd5edfe1e77625016242425ebe6aff9309a74,220,2020-10-26T16:03:36,,,,,,0x60Bd000b619E7ac467F9581a991d69338Db18dbA,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11132998,0x1714d94511ef3d9a91f83706ff84be534c847b12363de6ff9e1dcbf0c84fb0ff,85,2020-10-26T16:03:52,,,,,,0x61A16Fc2e352647Ac9c130Be6742CeD32c911deE,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,11133003,0x8ee195f3c9f2b92aa37d8ab1a9ff1366f831c5ad2c301b22f3869b68f4823636,244,2020-10-26T16:04:23,,,,,,0x641A67e0583f05e3fb93FCe93Bd3BDFE47301C3E,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
